,id,name,brand,dateUpdated,prices.amountMax,prices.amountMin
2320,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,14.39
2321,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,14.39
2322,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,8.99
2323,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,8.99
2324,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,14.39
2325,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,15.29
2326,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,17.99
2327,AV-nbSQpKZqtpbFMSzJP,SONOMA Goods for Life Women's Beaded Thong Sandals,sonoma goods for life,2018-02-01 07:33:15+00:00,59.99,15.29
2328,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2329,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2330,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2331,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2332,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2333,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2334,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2335,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2336,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.74
2337,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2338,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2339,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.99
2340,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2341,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2342,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2343,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.99
2344,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2345,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2346,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2347,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2348,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2349,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.99
2350,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2351,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2352,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.74
2353,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2354,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2355,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2356,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2357,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.74
2358,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.99
2359,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,22.49
2360,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2361,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,23.99
2362,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.74
2363,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2364,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.74
2365,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2366,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2367,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.99
2368,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.99
2369,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,33.74
2370,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,25.49
2371,AWBPvvwQYSSHbkXwsqN1,SONOMA Goods for Life Sonya Women's Ankle Boots,sonoma goods for life,2018-02-01 07:34:04+00:00,79.99,29.99
2372,AV-nbPnBKZqtpbFMSzHi,Croft Barrow Women's Lightweight Clogs,croft barrow,2018-01-01 05:51:15+00:00,54.99,21.99
2373,AV-nbPnBKZqtpbFMSzHi,Croft Barrow Women's Lightweight Clogs,croft barrow,2018-01-01 05:51:15+00:00,54.99,18.69
2374,AV-nbPnBKZqtpbFMSzHi,Croft Barrow Women's Lightweight Clogs,croft barrow,2018-01-01 05:51:15+00:00,54.99,16.49
2375,AV-nbPnBKZqtpbFMSzHi,Croft Barrow Women's Lightweight Clogs,croft barrow,2018-01-01 05:51:15+00:00,54.99,21.99
2376,AV-nbPnBKZqtpbFMSzHi,Croft Barrow Women's Lightweight Clogs,croft barrow,2018-01-01 05:51:15+00:00,54.99,21.99
2377,AV-nbPnBKZqtpbFMSzHi,Croft Barrow Women's Lightweight Clogs,croft barrow,2018-01-01 05:51:15+00:00,54.99,21.99
2378,AV_G-ROXYSSHbkXwqEfe,Jennifer Lopez Tessa Women's Flats,jennifer lopez,2018-02-01 07:36:00+00:00,59.99,25.49
2379,AV_G-ROXYSSHbkXwqEfe,Jennifer Lopez Tessa Women's Flats,jennifer lopez,2018-02-01 07:36:00+00:00,59.99,59.99
2380,AV_G-ROXYSSHbkXwqEfe,Jennifer Lopez Tessa Women's Flats,jennifer lopez,2018-02-01 07:36:00+00:00,59.99,25.49
2381,AV_G-ROXYSSHbkXwqEfe,Jennifer Lopez Tessa Women's Flats,jennifer lopez,2018-02-01 07:36:00+00:00,59.99,25.49
2382,AV_G-ROXYSSHbkXwqEfe,Jennifer Lopez Tessa Women's Flats,jennifer lopez,2018-02-01 07:36:00+00:00,59.99,23.99
2383,AV-ncVUwHh53nbDR_VSu,Apt. 9 Peaceful Women's Block Heel Sandals,apt. 9,2018-01-25 02:23:36+00:00,49.99,49.99
2384,AV-ncVUwHh53nbDR_VSu,Apt. 9 Peaceful Women's Block Heel Sandals,apt. 9,2018-01-25 02:23:36+00:00,49.99,49.99
2385,AV-ncVUwHh53nbDR_VSu,Apt. 9 Peaceful Women's Block Heel Sandals,apt. 9,2018-01-25 02:23:36+00:00,49.99,21.24
2386,AV-ncVUwHh53nbDR_VSu,Apt. 9 Peaceful Women's Block Heel Sandals,apt. 9,2018-01-25 02:23:36+00:00,49.99,49.99
2387,AV-ncVUwHh53nbDR_VSu,Apt. 9 Peaceful Women's Block Heel Sandals,apt. 9,2018-01-25 02:23:36+00:00,49.99,24.99
2388,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2389,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2390,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2391,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2392,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2393,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2394,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2395,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2396,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2397,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2398,AV-KMpYyHh53nbDR_Kpd,Soft Style by Hush Puppies Jamila Women's Clogs,soft style by hush puppies,2018-01-29 03:59:34+00:00,55.0,55.0
2399,AV-9id7QYSSHbkXwpyLI,Apt. 9 Upgraded Women's Side Slit Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,59.99,26.24
2400,AV-9id7QYSSHbkXwpyLI,Apt. 9 Upgraded Women's Side Slit Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,59.99,29.74
2401,AV-9id7QYSSHbkXwpyLI,Apt. 9 Upgraded Women's Side Slit Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,59.99,29.74
2402,AV-9id7QYSSHbkXwpyLI,Apt. 9 Upgraded Women's Side Slit Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,59.99,23.99
2403,AV-9id7QYSSHbkXwpyLI,Apt. 9 Upgraded Women's Side Slit Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,59.99,29.74
2404,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,49.99
2405,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,44.99
2406,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,49.99
2407,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,49.99
2408,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,49.99
2409,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,49.99
2410,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,44.99
2411,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,44.99
2412,AV_EdziyHh53nbDR_0S5,Keds Craze II Women's Ortholite Shoes,keds,2018-02-01 07:35:04+00:00,49.99,49.99
2413,AV-nbYC9Hh53nbDR_Uob,Keds Craze II Women's Ortholite Leather Sneakers,keds,2018-01-28 10:31:55+00:00,54.99,54.99
2414,AV-nbYC9Hh53nbDR_Uob,Keds Craze II Women's Ortholite Leather Sneakers,keds,2018-01-28 10:31:55+00:00,54.99,49.99
2415,AV-nbYC9Hh53nbDR_Uob,Keds Craze II Women's Ortholite Leather Sneakers,keds,2018-01-28 10:31:55+00:00,54.99,49.99
2416,AV2cZrmXglJLPUi8Ql2c,Laredo Western Boots Womens Mesquite Stockman Gaucho Light Blue 5627,Laredo,2018-03-20 19:46:46+00:00,140.0,140.0
2417,AV2cZrmXglJLPUi8Ql2c,Laredo Western Boots Womens Mesquite Stockman Gaucho Light Blue 5627,Laredo,2018-03-20 19:46:46+00:00,140.0,140.0
2418,AV2cZrmXglJLPUi8Ql2c,Laredo Western Boots Womens Mesquite Stockman Gaucho Light Blue 5627,Laredo,2018-03-20 19:46:46+00:00,140.0,140.0
2419,AV2cZrmXglJLPUi8Ql2c,Laredo Western Boots Womens Mesquite Stockman Gaucho Light Blue 5627,Laredo,2018-03-20 19:46:46+00:00,140.0,140.0
2420,AV2cZrmXglJLPUi8Ql2c,Laredo Western Boots Womens Mesquite Stockman Gaucho Light Blue 5627,Laredo,2018-03-20 19:46:46+00:00,140.0,140.0
2421,AV2cZrmXglJLPUi8Ql2c,Laredo Western Boots Womens Mesquite Stockman Gaucho Light Blue 5627,Laredo,2018-03-20 19:46:46+00:00,140.0,140.0
2422,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,39.99
2423,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,49.99
2424,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,49.99
2425,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,26.24
2426,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,31.99
2427,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,39.99
2428,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,29.99
2429,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,31.99
2430,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,31.99
2431,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,33.99
2432,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,39.99
2433,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,29.99
2434,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,33.99
2435,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,39.99
2436,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,31.99
2437,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,26.24
2438,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,39.99
2439,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,29.99
2440,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,26.24
2441,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,31.99
2442,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,33.99
2443,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,39.99
2444,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,26.24
2445,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,29.99
2446,AV-KM6rLYSSHbkXwpOPy,Apt. 9 Women's Stiletto High Heels,apt. 9,2018-01-25 02:22:23+00:00,49.99,29.99
2447,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,25.49
2448,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2449,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,21.24
2450,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,29.99
2451,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2452,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,25.49
2453,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,22.49
2454,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2455,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,21.24
2456,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,23.99
2457,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2458,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,24.99
2459,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,23.99
2460,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2461,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,23.99
2462,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,24.99
2463,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,25.49
2464,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,29.99
2465,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,24.99
2466,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,23.99
2467,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,21.24
2468,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,23.99
2469,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,29.99
2470,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,16.99
2471,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,22.49
2472,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2473,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,25.49
2474,AV_MQiP5Hh53nbDRAEDC,Apt. 9 Delight Women's Ballet Flats,apt. 9,2018-02-01 07:33:09+00:00,49.99,49.99
2475,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,33.99
2476,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,31.99
2477,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,25.49
2478,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,31.99
2479,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
2480,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
2481,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
2482,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,31.99
2483,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,33.99
2484,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
2485,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,33.99
2486,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,33.99
2487,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,25.49
2488,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,29.74
2489,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
2490,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,25.49
2491,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,25.49
2492,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,31.99
2493,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,42.49
2494,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
2495,AV_Mbyg4YSSHbkXwqN4A,Apt. 9 Advisor Women's Ankle Boots,apt. 9,2018-02-01 07:34:57+00:00,79.99,39.99
